StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,M1_1,M2_1,M3_1,M4_1,M5_1,U1_1,U2_1,U3_1,U4_1,S1_1,S2_1,S3_1,S4_1,S5_1,S6_1,I1_1,I2_1,I3_1,I4_1,I5_1,C1_1,C2_1,C4_1,C4_1,C5_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_15,Q12_16,Q12_17,Q12_18,Q12_19,Q12_20,Q12_21,Q12_22,Q12_23,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q25_1,SC0,SC1,SC2,SC3,SC4,SC5,MUSIC- Mellow mean,MUSIC- unpretentious mean,MUSIC- sophisticated mean,MUSIC- intense mean,MUSIC contemporary mean,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Emotional Stability,TIPI_Conscientiousness,TIPI_Openness,Mellow,Unpretentious,Sophisticated,Intense,Contemporary,Create New Field or Choose From Dropdown...,Emotional Mean,Cognitive Mean,Background,EQ score mean,SQ score mean
2021-02-06 15:02:04,2021-02-06 15:18:01,0,2.96.186.72,100,956,1,2021-02-06 15:18:01,R_XYW6eJZugd8DKW5,,,,,51.5,-0.466705322265625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,BOU2001,20,2,1,2,2,2,2,4,1,4,2,1,4,1,2,2,1,1,1,2,2,1,1,2,4,4,4,4,6,5,6,6,7,3,6,6,5,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,5,1,5,1,7,1,3,3,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,3,4,2,2,2,4,2,3,3,4,2,3,3,3,4,3,2,2,3,3,3,4,4,2,4,2,2,1,1,3,2,2,1,4,3,1,3,2,2,2,1,4,1,1,3,3,3,55,9,11,12,11,12,2.4,2,1.8333333333333333,1.4,3.6,4.5,5.5,5.5,6,6,2.3333333333333335,2.3333333333333335,5,2.52.5,4.5,,1.2,1.2,1.25,1.2380952380952381,1.3636363636363635
2021-02-06 17:31:04,2021-02-06 17:48:04,0,92.23.205.6,100,1019,1,2021-02-06 17:48:04,R_12EEyw4j5JESTTx,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HUS2000,20,2,2,2,2,3,3,2,3,2,2,2,2,2,1,3,3,2,1,1,1,2,2,2,2,2,4,4,2,5,4,2,4,4,6,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,1,4,1,3,5,2,3,3,2,2,2,2,1,4,3,3,3,2,3,4,3,2,2,2,2,4,3,4,2,2,3,3,4,3,2,3,2,2,2,3,3,2,3,3,3,1,3,3,3,3,3,3,2,2,3,2,2,2,3,2,3,2,3,3,2,37,6,11,8,5,7,2.4,2.25,2.1666666666666665,1.4,2.8,3,5.5,2.5,4,3.5,2,2,4,2.52.5,5.25,,3.2,1.8,3.25,1.25,1
2021-02-07 04:18:38,2021-02-07 04:37:43,0,90.206.15.14,100,1145,1,2021-02-07 04:37:43,R_1pro294GSZ6Hz5y,,,,,53.5915069580078125,-2.393096923828125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,RAH1994,26,2,1,2,4,2,4,4,4,4,2,4,3,2,2,2,2,2,2,1,2,3,3,2,2,4,4,2,3,6,5,3,6,2,6,2,6,4,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,6,1,6,2,2,2,6,6,3,5,3,4,2,1,2,2,4,3,2,2,3,4,1,4,4,3,1,2,3,2,3,3,4,3,3,4,4,4,4,1,3,4,3,3,3,3,1,3,1,3,2,1,2,2,3,2,3,2,2,2,1,2,3,2,3,3,2,2,3,2,43,5,12,7,9,10,3.2,3.5,2.1666666666666665,2.2,2.8,2.5,6,4.5,3.5,5,4,4,9.714285714285714,4.54.5,8,,3.4,2.4,2.75,1.5,1.1428571428571428
2021-02-07 05:04:58,2021-02-07 05:05:58,0,86.161.198.41,100,60,1,2021-02-07 05:05:59,R_2cBAKg8PZoCLtmX,,,,,51.46380615234375,0.143402099609375,anonymous,EN,1,2,1,1,1,1,1,1,1,1,Gib,48,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-02-07 05:09:43,2021-02-07 05:28:53,0,82.132.222.155,100,1149,1,2021-02-07 05:28:54,R_25sctvywONkkpqj,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ZAV00,20,2,1,4,3,3,3,2,4,3,4,4,4,4,3,3,4,3,4,1,4,3,4,2,2,4,4,2,6,4,7,6,7,3,7,7,6,6,4,2,4,5,5,6,4,4,1,1,4,5,4,6,2,6,1,6,6,1,5,1,6,4,4,5,2,3,1,3,2,3,4,5,2,5,5,1,4,3,1,1,1,3,1,4,3,4,1,1,3,3,4,4,1,4,3,3,3,3,3,1,2,2,2,2,1,4,1,4,1,1,2,2,2,1,1,1,1,3,1,3,4,2,3,59,9,11,14,12,13,3,3.75,3.5,3.2,2.8,4.5,5.5,6,7,6.5,8.666666666666666,8.666666666666666,11.571428571428571,5.755.75,11,,3.6,2.6,4.25,1.5714285714285714,1.5833333333333333
2021-02-07 08:35:48,2021-02-07 08:54:24,0,31.54.21.235,100,1116,1,2021-02-07 08:54:25,R_pLfNrav81Ga39Ad,,,,,51.315704345703125,-0.535003662109375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,JOH2001,19,1,1,5,4,2,5,5,3,4,4,2,4,4,5,3,5,5,5,5,4,5,5,2,3,1,2,4,3,2,5,4,3,1,5,7,5,7,6,4,4,6,4,5,4,4,3,6,4,5,5,7,6,5,4,1,5,2,6,5,3,5,1,4,4,2,1,2,1,3,2,4,3,4,4,4,2,3,4,3,2,1,4,2,2,3,4,1,1,2,2,1,3,2,1,1,1,1,4,3,2,2,4,3,1,4,1,3,1,1,4,3,1,4,2,3,1,3,2,3,3,3,1,42,4,7,12,9,10,4.2,3.25,4.333333333333333,4.8,2.4,2,3.5,4.5,6,5,9,9,18.857142857142858,1414,10.75,,3.2,1.8,3.75,1,1.5714285714285714
2021-02-07 09:35:17,2021-02-07 10:01:13,0,80.5.2.180,100,1555,1,2021-02-07 10:01:14,R_1BRC6TK7nBKiezx,,,,,51.453094482421875,-0.0137939453125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HID2000,20,2,1,2,3,2,3,2,2,2,3,2,4,4,1,4,3,3,2,1,2,2,2,3,3,5,5,3,5,4,5,3,7,3,5,2,4,3,4,4,4,3,3,3,4,4,3,2,4,4,4,5,3,6,4,7,5,3,4,7,4,5,4,5,3,2,1,2,2,4,2,5,3,5,5,4,3,3,3,2,2,3,3,2,3,4,2,3,3,3,3,3,2,2,2,3,2,3,4,1,4,2,3,2,2,2,2,4,2,1,2,1,2,3,4,4,1,2,1,1,2,3,2,41,8,9,7,7,10,2.4,2.25,3.1666666666666665,1.8,3.8,4,4.5,3.5,3.5,5,7.666666666666667,7.666666666666667,13.428571428571429,88,13.25,,3.8,2.2,4.5,1.0625,1.2666666666666666
2021-02-07 09:59:15,2021-02-07 10:10:41,0,82.45.242.129,100,685,1,2021-02-07 10:10:41,R_3elh7dIciFOXkvN,,,,,51.542999267578125,0.1302032470703125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Noo2000,20,2,1,3,4,3,4,5,1,4,3,4,3,2,4,5,4,3,4,4,4,5,4,3,3,2,4,3,5,6,5,7,5,3,6,7,6,6,7,4,4,5,1,6,1,2,1,6,1,4,4,4,4,6,5,7,5,1,5,5,6,3,2,4,3,1,2,3,1,3,2,5,4,2,3,1,3,4,2,1,1,4,1,3,3,3,2,3,4,4,4,4,1,3,3,3,2,4,3,2,2,1,3,4,1,4,1,2,1,2,4,4,2,3,2,3,2,4,1,1,3,3,2,56,8,12,12,13,11,3.8,3,3.5,4.2,3,4,6,6.5,6,5.5,5.666666666666667,5.666666666666667,12.428571428571429,1515,10.75,,2.6,2.2,3.5,1.5238095238095237,1.4
2021-02-08 06:45:29,2021-02-08 07:00:31,0,148.252.132.63,100,901,1,2021-02-08 07:00:31,R_RJD8fiCQPTnX3Nf,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Pea,43,1,2,2,1,5,4,5,4,5,5,5,3,4,5,4,5,4,4,4,5,4,4,4,3,2,4,2,6,1,7,2,7,6,7,4,4,7,2,1,6,7,5,1,2,1,2,5,2,1,4,7,3,7,2,3,5,2,7,7,7,5,1,5,5,5,5,5,5,5,5,5,1,3,5,5,4,4,1,1,1,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,3,3,3,4,4,1,4,1,1,1,1,4,4,3,1,1,1,3,4,4,2,4,2,3,2,51,12,8,11,6,14,3.4,4.75,4.166666666666667,4.2,3,6,4,3,5.5,7,5,5,12.428571428571429,9.259.25,10,,4.2,5,3.5,2,1.5333333333333334
2021-02-08 09:46:40,2021-02-08 10:03:43,0,82.15.98.252,100,1023,1,2021-02-08 10:03:44,R_Pv1NjXvl1uIr5a9,,,,,51.4745941162109375,-0.0924072265625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Moo1962,58,2,1,3,3,4,3,3,4,4,4,4,2,3,1,3,2,4,1,1,1,1,2,4,4,2,3,4,6,6,6,7,5,7,7,7,7,2,4,6,6,5,2,4,4,5,5,1,1,2,5,4,1,6,2,6,7,5,6,7,7,4,4,4,4,4,1,1,1,2,1,2,1,4,5,2,4,3,1,1,1,4,3,3,3,3,3,4,4,4,3,4,2,3,3,3,3,3,4,1,1,3,1,1,3,3,2,2,2,4,2,2,1,1,1,3,2,2,3,3,4,1,4,60,13,13,13,14,7,3.2,4,2.5,1.2,3.4,6.5,6.5,7,6.5,3.5,5.666666666666667,5.666666666666667,15.142857142857142,6.56.5,15.75,,4,1.2,3,1.45,1.3076923076923077
2021-02-08 08:01:19,2021-02-08 11:19:41,0,82.132.233.214,100,11902,1,2021-02-08 11:19:42,R_WByrtrKLQkDNENb,,,,,51.6016998291015625,-0.0731964111328125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,PAY1977,43,1,2,4,2,3,2,3,4,3,4,4,1,2,1,3,3,2,4,3,5,5,5,2,3,1,1,3,6,3,6,3,5,5,6,5,5,6,1,1,4,5,5,5,1,1,1,7,1,4,1,5,1,5,1,1,4,1,7,3,5,1,4,3,4,3,2,3,3,3,2,4,4,4,4,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,1,2,1,2,3,3,2,2,2,2,3,2,2,2,2,2,1,1,2,3,3,3,50,11,9,11,8,11,2.8,3.75,2,4.4,2,5.5,4.5,4,5.5,5.5,3.3333333333333335,3.3333333333333335,8.142857142857142,1010,6.5,,3,2.6,4,1,1.1666666666666667
2021-02-08 14:10:18,2021-02-08 14:22:19,0,78.86.141.207,100,721,1,2021-02-08 14:22:20,R_DV4D1M3BJDSeC4h,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bur1982,38,1,2,2,3,2,3,3,2,1,1,2,1,1,1,3,1,3,1,1,2,3,4,4,1,1,4,3,2,6,5,6,4,5,3,5,6,3,1,1,1,1,1,4,1,2,1,2,1,1,1,2,1,3,1,3,1,1,3,3,1,5,1,5,3,2,2,2,2,2,2,5,4,2,5,2,2,2,3,1,2,4,2,4,3,3,3,3,3,3,2,3,2,3,4,3,3,1,4,3,1,1,3,2,1,2,1,1,4,1,2,1,1,2,2,3,2,2,2,3,2,3,3,45,7,9,10,12,7,2.6,1.5,1.6666666666666667,2.2,2.6,3.5,4.5,6,5,3.5,3,3,4,44,4.75,,3.2,2,4,1.25,1.4705882352941178
2021-02-08 15:53:14,2021-02-08 16:11:49,0,213.205.200.44,100,1114,1,2021-02-08 16:11:49,R_2b1w3W8XBGFohny,,,,,51.556396484375,0.071502685546875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,AHM1997,23,1,1,3,4,5,2,5,2,3,2,3,4,2,3,4,4,3,1,1,1,1,2,1,1,2,2,2,7,7,6,3,7,3,7,6,7,6,4,4,5,5,4,2,5,4,4,2,4,6,4,4,4,5,4,7,5,5,5,6,4,5,4,3,4,4,2,2,2,4,4,3,1,2,3,1,4,4,1,1,1,3,1,3,4,4,1,3,4,4,3,4,1,3,3,3,3,4,3,1,2,1,3,1,1,4,1,1,1,1,4,3,2,2,2,1,1,3,1,2,2,3,2,59,10,14,12,10,13,3.8,2.5,3.3333333333333335,1.2,1.6,5,7,5,6,6.5,7.333333333333333,7.333333333333333,18,8.258.25,12.75,,4,2.8,2.25,1.6363636363636365,1.5
2021-02-09 00:25:10,2021-02-09 01:06:02,0,78.86.51.62,100,2451,1,2021-02-09 01:06:02,R_1rAqhAS3rjEC2ZE,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HAY1978,42,1,2,4,4,4,3,3,2,2,3,4,1,2,3,4,4,4,2,2,4,4,4,4,4,2,1,1,4,7,6,3,5,3,7,5,3,3,5,5,5,6,5,6,6,6,3,5,3,3,6,7,6,7,6,4,7,1,7,5,7,4,5,3,4,4,3,4,3,2,2,3,2,3,4,3,4,4,3,1,2,3,1,4,4,3,4,3,3,4,2,3,1,3,3,3,3,3,3,2,4,2,2,1,2,1,1,4,3,3,1,3,3,2,3,2,3,3,3,4,3,3,3,46,7,14,11,6,8,3.6,2.75,3,3.2,2.4,3.5,7,3,5.5,4,9,9,20,13.513.5,15,,4,2.8,3,1.4210526315789473,1.25
2021-02-09 15:09:42,2021-02-09 15:33:25,0,80.6.103.44,100,1422,1,2021-02-09 15:33:25,R_324lf8dfBlh6Laf,,,,,51.9044952392578125,-0.198394775390625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MOR1965,55,2,2,2,5,5,4,4,2,5,4,5,3,3,3,3,2,2,4,1,5,5,4,3,3,2,3,4,4,4,6,6,6,7,6,6,7,4,5,5,5,6,6,2,6,4,5,1,5,6,6,6,5,6,1,6,6,5,6,6,7,5,4,3,2,2,1,2,2,1,2,4,4,2,5,4,2,4,1,1,3,4,2,3,3,3,3,4,3,4,4,4,1,4,3,4,3,1,3,1,1,3,1,1,2,3,1,2,1,2,4,3,1,1,1,3,4,1,1,4,4,4,1,56,11,10,12,13,10,4,4,2.6666666666666665,3.8,3,5.5,5,6.5,6,5,9.666666666666666,9.666666666666666,21.571428571428573,6.756.75,13.5,,3.2,1.6,3.75,1.6111111111111112,1.588235294117647
2021-02-05 10:11:00,2021-02-10 02:10:57,0,86.133.45.39,100,403197,1,2021-02-10 02:10:58,R_3NVzrLv57iYdHWe,,,,,51.6670989990234375,-0.0634002685546875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HUS001,19,2,1,2,2,3,3,2,3,3,3,2,4,4,2,3,2,3,2,1,2,1,1,2,4,3,3,2,5,1,5,6,6,5,6,5,5,6,2,2,4,3,2,5,5,2,1,1,4,4,6,4,2,7,4,7,2,2,3,7,7,5,4,4,4,2,4,4,1,4,4,4,4,4,4,3,4,4,2,1,1,3,1,4,4,4,3,3,4,4,4,4,2,3,4,3,3,3,2,2,3,4,2,3,3,1,2,2,3,3,1,1,1,3,3,2,1,2,2,3,2,3,3,50,10,7,10,11,12,2.4,2.75,3,1.4,2.8,5,3.5,5.5,5,6,9.666666666666666,9.666666666666666,10.428571428571429,5.255.25,8.75,,3.8,3.4,4,1.619047619047619,1.2
2021-02-11 04:09:56,2021-02-11 04:20:46,0,80.192.115.125,100,649,1,2021-02-11 04:20:46,R_3finRkwNpxbFnQP,,,,,51.5359954833984375,-0.092498779296875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Vak2000,21,2,1,5,5,5,4,5,2,4,2,3,4,3,2,4,4,5,1,2,2,1,1,3,4,2,3,4,6,6,3,3,5,6,7,6,3,5,5,6,6,7,2,5,4,1,1,1,5,3,5,1,1,7,1,7,6,1,1,7,6,5,5,5,5,5,2,5,1,2,2,4,4,2,5,1,3,4,2,2,2,3,1,3,3,4,1,3,4,4,4,4,1,3,3,3,2,4,2,1,4,3,3,1,2,1,2,3,1,3,1,1,3,1,1,1,1,2,4,1,4,1,4,50,12,13,9,6,10,4.8,2.75,3.6666666666666665,1.4,3.2,6,6.5,3,4.5,5,10,10,13.428571428571429,5.55.5,12,,5,2.4,3.75,1.4761904761904763,1.5
2021-02-11 06:34:14,2021-02-11 06:55:12,0,84.13.85.229,100,1258,1,2021-02-11 06:55:12,R_2E3JoCiAO2NvT0R,,,,,51.4647979736328125,-0.03729248046875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HAL1977,43,2,1,4,1,5,5,4,2,5,5,4,2,5,2,4,2,5,5,1,2,3,5,3,4,4,5,5,6,7,7,3,5,5,7,7,6,1,4,4,6,5,6,6,6,6,7,2,7,6,4,5,4,6,7,6,7,7,7,7,6,5,5,5,4,2,1,1,1,3,2,1,1,2,2,2,4,3,1,1,2,4,1,4,2,4,1,3,3,3,3,4,1,4,2,3,2,2,4,1,2,2,3,1,2,4,4,3,2,1,4,1,3,1,2,1,1,3,1,1,1,4,2,54,11,14,14,9,6,3.8,4,3.3333333333333335,3.2,4.2,5.5,7,4.5,7,3,11.666666666666666,11.666666666666666,21.285714285714285,10.2510.25,16.5,,4.2,1.6,1.5,1.6111111111111112,1.5
2021-02-11 07:05:54,2021-02-11 07:21:32,0,208.99.225.205,100,937,1,2021-02-11 07:21:33,R_9o5PfFc9uYZtVh7,,,,,43.2693939208984375,-82.81929779052734375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,fgt3457,41,1,2,4,2,3,3,2,2,3,4,3,4,5,2,4,4,5,1,1,4,3,3,4,2,1,1,1,2,4,5,6,4,3,3,5,5,5,4,5,5,5,5,4,5,4,4,3,3,6,3,4,2,2,2,1,2,6,3,1,5,5,5,3,4,2,3,2,3,3,2,5,5,2,5,3,3,2,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,2,3,4,3,1,4,1,2,1,1,4,3,2,3,2,3,2,1,4,4,1,4,2,42,5,7,10,11,9,2.8,3,4,2.4,1.8,2.5,3.5,5.5,5,4.5,6.333333333333333,6.333333333333333,16.428571428571427,7.757.75,5.75,,3.8,2.6,4.25,1,1.5
2021-02-11 07:08:02,2021-02-11 07:28:14,0,141.0.76.206,100,1211,1,2021-02-11 07:28:14,R_2OIx9iXme2ReRyf,,,,,60.39630126953125,5.3213958740234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,OLA1989,31,2,1,4,4,3,4,4,3,4,4,4,3,3,4,4,3,4,2,1,2,2,4,2,2,3,3,2,5,6,3,7,6,3,4,3,6,4,4,6,6,6,6,1,5,5,5,2,4,5,2,7,5,7,5,4,1,4,5,6,6,3,4,2,2,1,1,1,1,2,1,4,3,2,4,1,4,3,3,1,3,3,2,3,2,3,2,4,3,3,3,3,1,2,2,2,2,2,3,1,3,3,3,2,2,2,2,4,1,2,2,1,2,1,3,2,2,3,1,1,2,2,2,47,8,10,6,13,10,3.8,3.75,3.5,2.2,2.4,4,5,6.5,3,5,5.666666666666667,5.666666666666667,21.285714285714285,8.758.75,8.75,,2.4,1.2,3.25,1.2857142857142858,1.1
2021-02-11 07:42:51,2021-02-11 07:58:44,0,69.119.171.181,100,953,1,2021-02-11 07:58:45,R_3Dj522SdyerANO3,,,,,40.2458953857421875,-74.28130340576171875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,FAG1996,25,2,1,2,4,3,4,4,1,3,2,2,2,3,2,3,2,3,4,5,5,5,5,3,4,4,4,5,2,2,7,2,6,1,6,5,3,7,6,3,4,3,1,1,4,5,2,6,4,5,4,5,2,5,7,6,5,1,6,5,3,1,4,2,5,2,3,4,3,4,4,2,2,2,4,4,3,4,3,1,2,3,2,4,4,3,2,1,3,3,3,3,1,3,3,3,3,3,3,3,2,1,4,3,1,4,1,2,3,1,3,3,2,4,3,3,2,2,4,3,2,3,2,41,3,8,12,5,13,3.4,2,2.5,4.8,4,1.5,4,2.5,6,6.5,7,7,11.428571428571429,15.515.5,12.75,,2.8,3.6,2.5,1.25,1.3478260869565217
2021-02-11 07:44:46,2021-02-11 08:19:02,0,172.56.42.254,100,2055,1,2021-02-11 08:19:02,R_30fahi7krOGiCXw,,,,,47.3235931396484375,-122.318695068359375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Dav1998,22,2,2,5,5,4,5,5,4,4,4,4,5,4,4,3,5,5,5,4,4,5,5,5,5,5,5,5,4,6,3,1,7,2,7,2,1,7,7,3,6,5,2,6,5,7,4,6,6,6,4,6,4,7,7,7,6,3,7,7,6,5,1,2,5,3,4,1,1,3,2,4,4,5,5,5,4,4,2,2,1,4,1,3,4,4,2,3,4,4,4,4,1,4,4,4,4,4,3,1,2,2,3,3,2,4,1,2,3,2,4,3,3,3,3,4,1,2,2,3,1,3,4,40,6,13,5,2,14,4.8,4,4.333333333333333,4.6,5,3,6.5,1,2.5,7,10.666666666666666,10.666666666666666,17.714285714285715,16.516.5,16.5,,3.2,2.2,4.5,1.7727272727272727,1.3157894736842106
2021-02-11 08:04:39,2021-02-11 08:26:27,0,93.103.219.64,100,1307,1,2021-02-11 08:26:27,R_pF9dbbMEAbmvswV,,,,,46.05029296875,14.5045928955078125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,JAG1994,26,2,1,4,2,3,1,1,1,4,4,3,5,4,4,3,5,3,3,2,1,2,4,1,2,2,2,4,5,2,5,1,6,3,6,5,5,5,5,4,5,7,7,1,7,1,4,1,4,5,4,5,3,5,2,5,3,1,3,5,5,3,4,4,5,1,4,2,2,2,2,1,1,2,4,4,3,4,4,2,3,2,2,4,2,3,2,1,2,3,3,3,1,3,2,3,3,2,4,1,4,2,3,3,1,4,2,2,4,2,2,3,1,3,3,2,1,3,2,1,4,1,4,43,8,8,10,6,11,2.2,3,4,2.4,2.2,4,4,3,5,5.5,7,7,19.285714285714285,6.56.5,7.5,,3.4,2.4,2,1.2142857142857142,1.3846153846153846
2021-02-11 08:33:14,2021-02-11 08:46:43,0,90.207.16.22,100,808,1,2021-02-11 08:46:44,R_24tOB62LXpaAZgm,,,,,51.613800048828125,-0.0511932373046875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Isl2001,19,1,2,4,4,2,3,4,2,3,1,3,2,2,1,4,3,2,1,1,1,1,1,1,3,3,2,3,7,5,5,6,5,6,7,6,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,6,2,7,2,6,2,3,3,3,4,3,3,1,3,1,3,4,1,4,3,2,4,4,2,1,3,4,1,3,3,4,3,3,4,2,4,3,2,3,3,3,2,3,3,3,4,2,3,1,2,4,1,3,2,4,1,4,2,3,3,1,1,3,4,2,4,3,4,57,13,12,11,11,10,3.4,2.25,2.3333333333333335,1,2.4,6.5,6,5.5,5.5,5,4,4,8,55,8,,3.2,2.2,3,1.4444444444444444,1.3571428571428572
2021-02-11 08:33:51,2021-02-11 08:52:38,0,95.149.186.184,100,1127,1,2021-02-11 08:52:39,R_2Eh215WRkOuNLJC,,,,,52.9452972412109375,-1.49530029296875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,DEA2001,19,2,1,3,4,2,3,4,4,2,4,4,2,3,1,3,2,4,4,2,4,4,4,2,2,3,3,3,6,2,5,3,5,3,5,3,2,5,6,4,4,3,1,7,1,6,2,1,3,4,5,5,1,7,4,6,5,1,4,5,6,4,2,4,4,2,2,2,2,3,2,4,5,4,5,4,4,3,2,2,2,3,3,4,4,4,3,3,3,3,4,4,1,3,3,4,3,2,3,1,3,2,2,3,3,2,3,4,1,4,2,3,3,1,3,1,1,3,1,2,4,1,3,39,9,7,8,5,10,3.2,3.5,2.5,3.6,2.6,4.5,3.5,2.5,4,5,8.666666666666666,8.666666666666666,8.857142857142858,8.58.5,13.5,,3.2,2.2,4.5,1.4210526315789473,1.3333333333333333
2021-02-11 08:51:50,2021-02-11 09:10:49,0,91.17.20.94,100,1138,1,2021-02-11 09:10:50,R_1jq9U0ENqlTz3Np,,,,,49.4210052490234375,10.964202880859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Amm2001,19,2,1,2,4,3,2,2,1,2,2,3,1,2,1,3,2,2,4,4,5,4,5,2,1,1,2,1,1,3,2,2,5,1,5,2,2,6,6,5,5,5,4,3,6,3,4,6,3,3,5,3,3,4,5,1,1,5,7,2,5,4,5,1,4,2,2,2,3,2,1,4,4,4,3,2,2,2,3,3,2,3,2,3,3,2,2,2,3,3,2,3,1,3,2,2,3,3,3,1,4,4,1,1,3,3,4,4,3,4,1,2,2,2,4,1,2,4,1,1,4,1,4,29,2,8,4,4,11,2.6,2,1.8333333333333333,4.4,1.4,1,4,2,2,5.5,7.333333333333333,7.333333333333333,17.142857142857142,14.7514.75,4.5,,3.2,2,3.75,1.0769230769230769,1
2021-02-11 09:02:20,2021-02-11 09:18:44,0,176.248.5.102,100,984,1,2021-02-11 09:18:45,R_1lipih4r1Vcr4dL,,,,,51.2322998046875,-0.33380126953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,ALI1997,24,2,1,4,3,4,4,5,3,4,3,3,5,4,3,4,5,3,2,2,2,2,3,4,4,4,5,5,6,5,6,2,6,2,7,5,6,5,4,4,5,5,2,2,5,4,5,2,6,6,4,5,4,5,4,7,5,4,4,7,5,5,1,4,3,5,2,4,2,2,2,4,4,4,2,2,3,4,3,2,3,2,2,3,2,4,1,3,3,2,4,3,1,2,2,3,2,4,3,1,2,3,3,2,2,2,2,2,2,3,1,2,3,1,3,3,3,3,3,2,3,3,2,50,8,12,11,8,11,4,3.25,4,2.2,4.4,4,6,4,5.5,5.5,9.333333333333334,9.333333333333334,18.857142857142858,88,13.25,,3.6,2.4,3.5,1.4285714285714286,1
