StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;id;age;gender;education;M1_1;M2_1;M3_1;M4_1;M5_1;U1_1;U2_1;U3_1;U4_1;S1_1;S2_1;S3_1;S4_1;S5_1;S6_1;I1_1;I2_1;I3_1;I4_1;I5_1;C1_1;C2_1;C4_1;C4_1;C5_1;ext_1;agr_1r;con_1;est_1r;ope_1;ext_2r;agr_2;con_2r;est_2;ope_2r;stomp_1_i;stomp_2_s;stomp_3_s;stomp_4_s;stomp_5_u;stomp_6_m;stomp_7_s;stomp_8_c;stomp_9_s;stomp_10_i;stomp_11_m;stomp_12_s;stomp_13_m;stomp_14_oldies;stomp_15_s;stomp_16_u;stomp_17_i;stomp_18_c;stomp_19_c;stomp_20_u;stomp_21_i;stomp_22_c;stomp_23_soundtrack;uom_1;uom_2r;uom_3;uom_4;uom_5;uom_6;uom_7;uom_8;uom_9;uom_10;uom_11;uom_12r;uom_13;uom_14;uom_15;eq1;eq2;eq3;eq4;eq5;eq6;eq7;eq8;eq9;eq10;eq11;eq12;eq13;eq14;eq15;eq16;eq17;eq18;eq19;eq20;eq21;eq22;sq1;sq2;sq3;sq4;sq5;sq6;sq7;sq8;sq9;sq10;sq11;sq12;sq13;sq14;sq15;sq16;sq17;sq18;sq19;sq20;sq21;sq22;sq23;sq24;sq25;SC0;SC1;SC2;SC3;SC4;SC5;MUSIC- Mellow mean;MUSIC- unpretentious mean;MUSIC- sophisticated mean;MUSIC- intense mean;MUSIC contemporary mean;TIPI_Extroversion;TIPI_Agreeableness;TIPI_Emotional Stability;TIPI_Conscientiousness;TIPI_Openness;Mellow;Unpretentious;Sophisticated;Intense;Contemporary;Create New Field or Choose From Dropdown...;Emotional Mean;Cognitive Mean;Background;EQ score mean;SQ score mean
08.02.21 09:46;08.02.21 10:03;0;82.15.98.252;100;1023;1;08.02.21 10:03;R_Pv1NjXvl1uIr5a9;;;;;51,47459412;-0,092407227;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Moo1962;58;2;1;3;3;4;3;3;4;4;4;4;2;3;1;3;2;4;1;1;1;1;2;4;4;2;3;4;6;6;6;7;5;7;7;7;7;2;4;6;6;5;2;4;4;5;5;1;1;2;5;4;1;6;2;6;7;5;6;7;7;4;4;4;4;4;1;1;1;2;1;2;1;4;5;2;4;3;1;1;1;4;3;3;3;3;3;4;4;4;3;4;2;3;3;3;3;3;4;1;1;3;1;1;3;3;2;2;2;4;2;2;1;1;1;3;2;2;3;3;4;1;4;60;13;13;13;14;7;3,2;4;2,5;1,2;3,4;6,5;6,5;7;6,5;3,5;5,666666667;5,666666667;15,14285714;6.56.5;15,75;;4;1,2;3;1,45;1,307692308
08.02.21 08:01;08.02.21 11:19;0;82.132.233.214;100;11902;1;08.02.21 11:19;R_WByrtrKLQkDNENb;;;;;51,60169983;-0,073196411;anonymous;EN;1;1;1;1;1;1;1;1;1;1;PAY1977;43;1;2;4;2;3;2;3;4;3;4;4;1;2;1;3;3;2;4;3;5;5;5;2;3;1;1;3;6;3;6;3;5;5;6;5;5;6;1;1;4;5;5;5;1;1;1;7;1;4;1;5;1;5;1;1;4;1;7;3;5;1;4;3;4;3;2;3;3;3;2;4;4;4;4;2;2;3;3;2;3;3;2;2;3;3;3;3;3;3;3;3;2;3;3;3;3;3;2;1;3;1;2;1;2;3;3;2;2;2;2;3;2;2;2;2;2;1;1;2;3;3;3;50;11;9;11;8;11;2,8;3,75;2;4,4;2;5,5;4,5;4;5,5;5,5;3,333333333;3,333333333;8,142857143;1010;6,5;;3;2,6;4;1;1,166666667
08.02.21 14:10;08.02.21 14:22;0;78.86.141.207;100;721;1;08.02.21 14:22;R_DV4D1M3BJDSeC4h;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Bur1982;38;1;2;2;3;2;3;3;2;1;1;2;1;1;1;3;1;3;1;1;2;3;4;4;1;1;4;3;2;6;5;6;4;5;3;5;6;3;1;1;1;1;1;4;1;2;1;2;1;1;1;2;1;3;1;3;1;1;3;3;1;5;1;5;3;2;2;2;2;2;2;5;4;2;5;2;2;2;3;1;2;4;2;4;3;3;3;3;3;3;2;3;2;3;4;3;3;1;4;3;1;1;3;2;1;2;1;1;4;1;2;1;1;2;2;3;2;2;2;3;2;3;3;45;7;9;10;12;7;2,6;1,5;1,666666667;2,2;2,6;3,5;4,5;6;5;3,5;3;3;4;44;4,75;;3,2;2;4;1,25;1,470588235
08.02.21 15:53;08.02.21 16:11;0;213.205.200.44;100;1114;1;08.02.21 16:11;R_2b1w3W8XBGFohny;;;;;51,55639648;0,071502686;anonymous;EN;1;1;1;1;1;1;1;1;1;1;AHM1997;23;1;1;3;4;5;2;5;2;3;2;3;4;2;3;4;4;3;1;1;1;1;2;1;1;2;2;2;7;7;6;3;7;3;7;6;7;6;4;4;5;5;4;2;5;4;4;2;4;6;4;4;4;5;4;7;5;5;5;6;4;5;4;3;4;4;2;2;2;4;4;3;1;2;3;1;4;4;1;1;1;3;1;3;4;4;1;3;4;4;3;4;1;3;3;3;3;4;3;1;2;1;3;1;1;4;1;1;1;1;4;3;2;2;2;1;1;3;1;2;2;3;2;59;10;14;12;10;13;3,8;2,5;3,333333333;1,2;1,6;5;7;5;6;6,5;7,333333333;7,333333333;18;8.258.25;12,75;;4;2,8;2,25;1,636363636;1,5
09.02.21 00:25;09.02.21 01:06;0;78.86.51.62;100;2451;1;09.02.21 01:06;R_1rAqhAS3rjEC2ZE;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HAY1978;42;1;2;4;4;4;3;3;2;2;3;4;1;2;3;4;4;4;2;2;4;4;4;4;4;2;1;1;4;7;6;3;5;3;7;5;3;3;5;5;5;6;5;6;6;6;3;5;3;3;6;7;6;7;6;4;7;1;7;5;7;4;5;3;4;4;3;4;3;2;2;3;2;3;4;3;4;4;3;1;2;3;1;4;4;3;4;3;3;4;2;3;1;3;3;3;3;3;3;2;4;2;2;1;2;1;1;4;3;3;1;3;3;2;3;2;3;3;3;4;3;3;3;46;7;14;11;6;8;3,6;2,75;3;3,2;2,4;3,5;7;3;5,5;4;9;9;20;13.513.5;15;;4;2,8;3;1,421052632;1,25
09.02.21 15:09;09.02.21 15:33;0;80.6.103.44;100;1422;1;09.02.21 15:33;R_324lf8dfBlh6Laf;;;;;51,90449524;-0,198394775;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MOR1965;55;2;2;2;5;5;4;4;2;5;4;5;3;3;3;3;2;2;4;1;5;5;4;3;3;2;3;4;4;4;6;6;6;7;6;6;7;4;5;5;5;6;6;2;6;4;5;1;5;6;6;6;5;6;1;6;6;5;6;6;7;5;4;3;2;2;1;2;2;1;2;4;4;2;5;4;2;4;1;1;3;4;2;3;3;3;3;4;3;4;4;4;1;4;3;4;3;1;3;1;1;3;1;1;2;3;1;2;1;2;4;3;1;1;1;3;4;1;1;4;4;4;1;56;11;10;12;13;10;4;4;2,666666667;3,8;3;5,5;5;6,5;6;5;9,666666667;9,666666667;21,57142857;6.756.75;13,5;;3,2;1,6;3,75;1,611111111;1,588235294
05.02.21 10:11;10.02.21 02:10;0;86.133.45.39;100;403197;1;10.02.21 02:10;R_3NVzrLv57iYdHWe;;;;;51,667099;-0,063400269;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HUS001;19;2;1;2;2;3;3;2;3;3;3;2;4;4;2;3;2;3;2;1;2;1;1;2;4;3;3;2;5;1;5;6;6;5;6;5;5;6;2;2;4;3;2;5;5;2;1;1;4;4;6;4;2;7;4;7;2;2;3;7;7;5;4;4;4;2;4;4;1;4;4;4;4;4;4;3;4;4;2;1;1;3;1;4;4;4;3;3;4;4;4;4;2;3;4;3;3;3;2;2;3;4;2;3;3;1;2;2;3;3;1;1;1;3;3;2;1;2;2;3;2;3;3;50;10;7;10;11;12;2,4;2,75;3;1,4;2,8;5;3,5;5,5;5;6;9,666666667;9,666666667;10,42857143;5.255.25;8,75;;3,8;3,4;4;1,619047619;1,2
11.02.21 04:09;11.02.21 04:20;0;80.192.115.125;100;649;1;11.02.21 04:20;R_3finRkwNpxbFnQP;;;;;51,53599548;-0,092498779;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Vak2000;21;2;1;5;5;5;4;5;2;4;2;3;4;3;2;4;4;5;1;2;2;1;1;3;4;2;3;4;6;6;3;3;5;6;7;6;3;5;5;6;6;7;2;5;4;1;1;1;5;3;5;1;1;7;1;7;6;1;1;7;6;5;5;5;5;5;2;5;1;2;2;4;4;2;5;1;3;4;2;2;2;3;1;3;3;4;1;3;4;4;4;4;1;3;3;3;2;4;2;1;4;3;3;1;2;1;2;3;1;3;1;1;3;1;1;1;1;2;4;1;4;1;4;50;12;13;9;6;10;4,8;2,75;3,666666667;1,4;3,2;6;6,5;3;4,5;5;10;10;13,42857143;5.55.5;12;;5;2,4;3,75;1,476190476;1,5
11.02.21 06:34;11.02.21 06:55;0;84.13.85.229;100;1258;1;11.02.21 06:55;R_2E3JoCiAO2NvT0R;;;;;51,46479797;-0,03729248;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HAL1977;43;2;1;4;1;5;5;4;2;5;5;4;2;5;2;4;2;5;5;1;2;3;5;3;4;4;5;5;6;7;7;3;5;5;7;7;6;1;4;4;6;5;6;6;6;6;7;2;7;6;4;5;4;6;7;6;7;7;7;7;6;5;5;5;4;2;1;1;1;3;2;1;1;2;2;2;4;3;1;1;2;4;1;4;2;4;1;3;3;3;3;4;1;4;2;3;2;2;4;1;2;2;3;1;2;4;4;3;2;1;4;1;3;1;2;1;1;3;1;1;1;4;2;54;11;14;14;9;6;3,8;4;3,333333333;3,2;4,2;5,5;7;4,5;7;3;11,66666667;11,66666667;21,28571429;10.2510.25;16,5;;4,2;1,6;1,5;1,611111111;1,5
11.02.21 07:05;11.02.21 07:21;0;208.99.225.205;100;937;1;11.02.21 07:21;R_9o5PfFc9uYZtVh7;;;;;43,26939392;-82,81929779;anonymous;EN;1;1;1;1;1;1;1;1;1;1;fgt3457;41;1;2;4;2;3;3;2;2;3;4;3;4;5;2;4;4;5;1;1;4;3;3;4;2;1;1;1;2;4;5;6;4;3;3;5;5;5;4;5;5;5;5;4;5;4;4;3;3;6;3;4;2;2;2;1;2;6;3;1;5;5;5;3;4;2;3;2;3;3;2;5;5;2;5;3;3;2;3;2;3;3;3;2;2;3;2;2;2;2;2;2;2;2;2;2;3;1;3;3;2;3;4;3;1;4;1;2;1;1;4;3;2;3;2;3;2;1;4;4;1;4;2;42;5;7;10;11;9;2,8;3;4;2,4;1,8;2,5;3,5;5,5;5;4,5;6,333333333;6,333333333;16,42857143;7.757.75;5,75;;3,8;2,6;4,25;1;1,5
11.02.21 07:08;11.02.21 07:28;0;141.0.76.206;100;1211;1;11.02.21 07:28;R_2OIx9iXme2ReRyf;;;;;60,39630127;5,321395874;anonymous;EN;1;1;1;1;1;1;1;1;1;1;OLA1989;31;2;1;4;4;3;4;4;3;4;4;4;3;3;4;4;3;4;2;1;2;2;4;2;2;3;3;2;5;6;3;7;6;3;4;3;6;4;4;6;6;6;6;1;5;5;5;2;4;5;2;7;5;7;5;4;1;4;5;6;6;3;4;2;2;1;1;1;1;2;1;4;3;2;4;1;4;3;3;1;3;3;2;3;2;3;2;4;3;3;3;3;1;2;2;2;2;2;3;1;3;3;3;2;2;2;2;4;1;2;2;1;2;1;3;2;2;3;1;1;2;2;2;47;8;10;6;13;10;3,8;3,75;3,5;2,2;2,4;4;5;6,5;3;5;5,666666667;5,666666667;21,28571429;8.758.75;8,75;;2,4;1,2;3,25;1,285714286;1,1
11.02.21 07:42;11.02.21 07:58;0;69.119.171.181;100;953;1;11.02.21 07:58;R_3Dj522SdyerANO3;;;;;40,24589539;-74,28130341;anonymous;EN;1;1;1;1;1;1;1;1;1;1;FAG1996;25;2;1;2;4;3;4;4;1;3;2;2;2;3;2;3;2;3;4;5;5;5;5;3;4;4;4;5;2;2;7;2;6;1;6;5;3;7;6;3;4;3;1;1;4;5;2;6;4;5;4;5;2;5;7;6;5;1;6;5;3;1;4;2;5;2;3;4;3;4;4;2;2;2;4;4;3;4;3;1;2;3;2;4;4;3;2;1;3;3;3;3;1;3;3;3;3;3;3;3;2;1;4;3;1;4;1;2;3;1;3;3;2;4;3;3;2;2;4;3;2;3;2;41;3;8;12;5;13;3,4;2;2,5;4,8;4;1,5;4;2,5;6;6,5;7;7;11,42857143;15.515.5;12,75;;2,8;3,6;2,5;1,25;1,347826087
11.02.21 07:44;11.02.21 08:19;0;172.56.42.254;100;2055;1;11.02.21 08:19;R_30fahi7krOGiCXw;;;;;47,32359314;-122,3186951;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Dav1998;22;2;2;5;5;4;5;5;4;4;4;4;5;4;4;3;5;5;5;4;4;5;5;5;5;5;5;5;4;6;3;1;7;2;7;2;1;7;7;3;6;5;2;6;5;7;4;6;6;6;4;6;4;7;7;7;6;3;7;7;6;5;1;2;5;3;4;1;1;3;2;4;4;5;5;5;4;4;2;2;1;4;1;3;4;4;2;3;4;4;4;4;1;4;4;4;4;4;3;1;2;2;3;3;2;4;1;2;3;2;4;3;3;3;3;4;1;2;2;3;1;3;4;40;6;13;5;2;14;4,8;4;4,333333333;4,6;5;3;6,5;1;2,5;7;10,66666667;10,66666667;17,71428571;16.516.5;16,5;;3,2;2,2;4,5;1,772727273;1,315789474
11.02.21 08:04;11.02.21 08:26;0;93.103.219.64;100;1307;1;11.02.21 08:26;R_pF9dbbMEAbmvswV;;;;;46,05029297;14,5045929;anonymous;EN;1;1;1;1;1;1;1;1;1;1;JAG1994;26;2;1;4;2;3;1;1;1;4;4;3;5;4;4;3;5;3;3;2;1;2;4;1;2;2;2;4;5;2;5;1;6;3;6;5;5;5;5;4;5;7;7;1;7;1;4;1;4;5;4;5;3;5;2;5;3;1;3;5;5;3;4;4;5;1;4;2;2;2;2;1;1;2;4;4;3;4;4;2;3;2;2;4;2;3;2;1;2;3;3;3;1;3;2;3;3;2;4;1;4;2;3;3;1;4;2;2;4;2;2;3;1;3;3;2;1;3;2;1;4;1;4;43;8;8;10;6;11;2,2;3;4;2,4;2,2;4;4;3;5;5,5;7;7;19,28571429;6.56.5;7,5;;3,4;2,4;2;1,214285714;1,384615385
11.02.21 08:33;11.02.21 08:46;0;90.207.16.22;100;808;1;11.02.21 08:46;R_24tOB62LXpaAZgm;;;;;51,61380005;-0,051193237;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Isl2001;19;1;2;4;4;2;3;4;2;3;1;3;2;2;1;4;3;2;1;1;1;1;1;1;3;3;2;3;7;5;5;6;5;6;7;6;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;6;2;7;2;6;2;3;3;3;4;3;3;1;3;1;3;4;1;4;3;2;4;4;2;1;3;4;1;3;3;4;3;3;4;2;4;3;2;3;3;3;2;3;3;3;4;2;3;1;2;4;1;3;2;4;1;4;2;3;3;1;1;3;4;2;4;3;4;57;13;12;11;11;10;3,4;2,25;2,333333333;1;2,4;6,5;6;5,5;5,5;5;4;4;8;55;8;;3,2;2,2;3;1,444444444;1,357142857
11.02.21 08:33;11.02.21 08:52;0;95.149.186.184;100;1127;1;11.02.21 08:52;R_2Eh215WRkOuNLJC;;;;;52,94529724;-1,495300293;anonymous;EN;1;1;1;1;1;1;1;1;1;1;DEA2001;19;2;1;3;4;2;3;4;4;2;4;4;2;3;1;3;2;4;4;2;4;4;4;2;2;3;3;3;6;2;5;3;5;3;5;3;2;5;6;4;4;3;1;7;1;6;2;1;3;4;5;5;1;7;4;6;5;1;4;5;6;4;2;4;4;2;2;2;2;3;2;4;5;4;5;4;4;3;2;2;2;3;3;4;4;4;3;3;3;3;4;4;1;3;3;4;3;2;3;1;3;2;2;3;3;2;3;4;1;4;2;3;3;1;3;1;1;3;1;2;4;1;3;39;9;7;8;5;10;3,2;3,5;2,5;3,6;2,6;4,5;3,5;2,5;4;5;8,666666667;8,666666667;8,857142857;8.58.5;13,5;;3,2;2,2;4,5;1,421052632;1,333333333
11.02.21 08:51;11.02.21 09:10;0;91.17.20.94;100;1138;1;11.02.21 09:10;R_1jq9U0ENqlTz3Np;;;;;49,42100525;10,96420288;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Amm2001;19;2;1;2;4;3;2;2;1;2;2;3;1;2;1;3;2;2;4;4;5;4;5;2;1;1;2;1;1;3;2;2;5;1;5;2;2;6;6;5;5;5;4;3;6;3;4;6;3;3;5;3;3;4;5;1;1;5;7;2;5;4;5;1;4;2;2;2;3;2;1;4;4;4;3;2;2;2;3;3;2;3;2;3;3;2;2;2;3;3;2;3;1;3;2;2;3;3;3;1;4;4;1;1;3;3;4;4;3;4;1;2;2;2;4;1;2;4;1;1;4;1;4;29;2;8;4;4;11;2,6;2;1,833333333;4,4;1,4;1;4;2;2;5,5;7,333333333;7,333333333;17,14285714;14.7514.75;4,5;;3,2;2;3,75;1,076923077;1
11.02.21 09:02;11.02.21 09:18;0;176.248.5.102;100;984;1;11.02.21 09:18;R_1lipih4r1Vcr4dL;;;;;51,2322998;-0,33380127;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ALI1997;24;2;1;4;3;4;4;5;3;4;3;3;5;4;3;4;5;3;2;2;2;2;3;4;4;4;5;5;6;5;6;2;6;2;7;5;6;5;4;4;5;5;2;2;5;4;5;2;6;6;4;5;4;5;4;7;5;4;4;7;5;5;1;4;3;5;2;4;2;2;2;4;4;4;2;2;3;4;3;2;3;2;2;3;2;4;1;3;3;2;4;3;1;2;2;3;2;4;3;1;2;3;3;2;2;2;2;2;2;3;1;2;3;1;3;3;3;3;3;2;3;3;2;50;8;12;11;8;11;4;3,25;4;2,2;4,4;4;6;4;5,5;5,5;9,333333333;9,333333333;18,85714286;88;13,25;;3,6;2,4;3,5;1,428571429;1
11.02.21 08:54;11.02.21 09:21;0;79.100.188.22;100;1636;1;11.02.21 09:21;R_Z32rNdirxdKHfax;;;;;42,15130615;24,75180054;anonymous;EN;1;1;1;1;1;1;1;1;1;1;DIM1998;22;1;1;4;3;4;1;5;4;4;4;4;3;4;2;4;3;2;4;1;4;5;4;3;3;1;3;3;2;6;5;3;2;1;6;3;6;2;5;4;6;4;4;2;6;5;2;7;3;6;3;6;1;5;6;5;5;1;7;5;4;3;4;2;2;1;1;1;3;1;1;4;1;1;5;1;4;2;2;1;3;3;2;3;2;3;2;4;1;3;1;3;1;3;1;3;1;2;3;1;4;3;2;3;1;4;1;4;4;2;3;3;2;1;3;1;1;3;1;1;4;1;2;36;3;12;8;9;4;3,4;4;3;3,6;2,6;1,5;6;4,5;4;2;5,666666667;5,666666667;13,28571429;15.515.5;12,5;;2,4;1,4;2,75;1,285714286;1,363636364
11.02.21 09:39;11.02.21 09:55;0;51.195.150.106;100;947;1;11.02.21 09:55;R_1GDMD4Ha8jTZBdz;;;;;48,85820007;2,338699341;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ALA2001;19;2;1;4;2;5;3;4;2;4;3;2;3;2;2;2;2;3;2;1;2;3;2;2;2;2;2;2;5;3;5;4;5;4;6;5;4;4;5;4;4;4;4;5;4;4;4;2;5;4;5;3;3;5;3;5;3;4;2;4;5;4;4;3;3;3;4;3;3;3;3;3;3;3;2;2;3;3;2;2;2;3;2;3;3;3;2;3;3;3;3;3;2;3;3;3;2;2;4;2;3;2;3;3;2;4;1;3;3;3;3;2;3;3;3;3;1;3;3;2;2;3;2;45;9;9;10;8;9;3,6;2,75;2,333333333;2;2;4,5;4,5;4;5;4,5;10;10;15;7.757.75;9,25;;3,4;3,2;2,75;1;1,266666667
11.02.21 09:52;11.02.21 10:03;0;213.205.240.113;100;662;1;11.02.21 10:03;R_2zNskJ9IVrg5qvG;;;;;51,52450562;-0,025497437;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Hum1996;24;2;1;4;2;4;4;4;1;2;1;2;4;2;1;1;1;3;1;1;2;1;2;4;2;4;5;3;6;5;5;3;6;5;7;6;6;3;5;3;2;1;2;6;2;2;2;2;3;2;6;2;1;4;1;7;2;6;2;7;6;5;4;4;5;4;2;2;3;3;2;4;2;4;2;4;3;4;2;2;2;4;1;3;3;3;2;3;3;3;4;4;1;3;3;2;2;3;3;3;2;2;3;2;1;4;1;2;2;2;4;3;2;3;1;3;1;3;3;2;2;4;2;52;11;12;11;9;9;3,6;1,5;2;1,4;3,6;5,5;6;4,5;5,5;4,5;9;9;6,714285714;6.756.75;8,75;;4,4;2,4;3;1,3;1,318181818
11.02.21 09:50;11.02.21 10:14;0;82.132.223.206;100;1447;1;11.02.21 10:14;R_XunmGRyW5p6vVVT;;;;;51,50259399;-0,065994263;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MON1995;25;2;1;4;3;3;3;3;2;3;4;3;3;2;2;3;3;3;3;2;2;3;4;3;3;2;3;3;5;5;5;4;7;2;7;6;7;6;4;4;4;5;3;5;2;4;4;1;3;5;3;3;2;7;2;7;6;3;3;7;4;5;5;4;3;3;4;3;3;3;4;3;2;4;4;2;4;3;1;1;2;3;2;4;4;4;1;4;4;4;4;4;2;4;4;3;3;4;4;4;2;3;3;3;1;3;1;3;2;2;3;2;2;3;2;2;1;3;2;2;2;2;2;54;7;12;11;11;13;3,2;3;2,666666667;2,8;2,8;3,5;6;5,5;5,5;6,5;6,666666667;6,666666667;13,85714286;5.755.75;14,25;;4;3,4;3,25;1,681818182;1,294117647
11.02.21 10:11;11.02.21 10:29;0;86.134.122.102;100;1055;1;11.02.21 10:29;R_1kMl1pbtBGSzGyn;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Moh2000;20;2;1;4;3;5;5;3;1;3;1;1;5;2;1;2;3;5;1;1;1;1;1;2;3;3;4;5;4;3;7;3;5;1;7;7;7;7;1;1;1;3;4;1;1;1;6;1;7;4;1;1;1;6;1;6;1;7;1;7;7;5;5;3;3;3;2;2;2;3;3;4;4;4;4;1;4;3;3;1;2;3;1;4;4;4;3;3;4;4;4;4;1;3;2;2;3;3;4;1;4;2;1;4;1;1;2;4;2;4;2;2;2;3;2;3;1;2;2;2;3;4;1;51;5;10;14;10;12;4;1,5;3;1;3,4;2,5;5;5;7;6;8;8;10,57142857;2.52.5;6,75;;3,8;2,4;4;1,611111111;1,428571429
11.02.21 10:17;11.02.21 10:29;0;85.201.87.169;100;762;1;11.02.21 10:29;R_6ihuSMTiRd17s2d;;;;;50,83439636;4,367996216;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Cir ;1998;2;1;5;5;5;5;5;2;4;4;5;4;4;4;4;5;5;3;4;2;5;4;2;4;4;5;5;6;3;7;3;7;2;7;5;6;7;7;5;5;7;6;5;7;5;5;4;5;7;7;7;6;7;7;7;5;5;7;7;6;4;5;5;4;3;4;1;1;3;2;4;3;3;4;2;4;4;2;1;1;4;1;4;4;3;2;4;4;3;4;3;1;4;3;3;3;4;4;2;2;2;1;4;1;3;3;3;1;2;3;4;2;1;1;1;1;4;2;3;4;2;1;53;8;10;12;9;14;5;3,75;4,333333333;3,6;4;4;5;4,5;6;7;11,33333333;11,33333333;24,14285714;14.514.5;14;;4,2;2,2;3,5;1,636363636;1,533333333
11.02.21 10:53;11.02.21 11:07;0;85.255.236.196;100;882;1;11.02.21 11:07;R_2YJxqt5NejHPbDa;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Ali2000;20;1;1;3;3;3;3;4;2;3;2;1;3;3;1;4;3;4;2;1;2;1;3;2;2;5;4;3;6;3;5;7;6;4;2;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;7;4;2;2;3;6;4;1;3;3;4;4;4;3;4;3;4;1;4;5;2;4;3;1;2;2;3;4;4;3;4;4;3;2;4;2;4;2;3;3;3;4;3;4;3;2;1;3;3;2;3;2;3;2;2;2;2;2;2;2;3;4;2;3;3;3;3;2;44;10;5;7;14;8;3,2;2;3;1,8;3,2;5;2,5;7;3,5;4;4;4;8;55;8,75;;3;3,6;3,5;1,388888889;1,105263158
11.02.21 11:35;11.02.21 11:58;0;24.150.221.151;100;1391;1;11.02.21 11:58;R_3h5UP0TxoNdkVAb;;;;;43,44760132;-79,66860199;anonymous;EN;1;1;1;1;1;1;1;1;1;1;KIM1998;22;2;1;5;2;4;3;4;5;4;5;2;4;5;4;5;5;4;1;1;3;3;5;3;3;2;3;4;1;3;6;2;7;1;7;5;3;6;4;4;6;6;4;3;4;6;4;5;5;6;4;6;5;6;4;6;3;2;7;6;6;4;5;2;4;2;4;1;1;3;3;4;3;5;4;2;4;4;3;2;2;3;1;4;3;3;2;3;3;3;4;3;3;3;3;3;3;4;3;1;3;2;2;1;2;4;2;2;2;1;3;2;3;2;3;2;1;3;2;2;3;3;3;41;2;10;11;5;13;3,6;4;4,5;2,6;3;1;5;2,5;5,5;6,5;8,666666667;8,666666667;19,28571429;11.7511.75;12;;3,4;2,4;4;1,3;1,272727273
11.02.21 12:16;11.02.21 12:40;0;47.148.168.233;100;1407;1;11.02.21 12:40;R_2WO8MzNueqzT5eM;;;;;34,03489685;-117,6184998;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Flo1997;23;2;1;5;4;3;4;3;2;1;5;2;5;5;4;4;5;5;5;4;5;5;5;3;4;4;4;4;2;3;7;3;6;1;5;7;6;4;7;2;5;7;2;6;1;6;1;4;4;6;6;6;6;1;5;5;6;1;7;6;7;4;4;4;2;2;5;1;1;4;5;5;5;3;5;2;3;2;4;1;2;4;1;4;4;3;2;2;3;2;4;3;3;4;3;2;3;2;4;3;1;1;4;4;1;4;1;1;3;1;4;4;1;4;1;3;4;1;3;1;1;2;1;44;3;8;14;9;10;3,8;2,5;4,666666667;4,8;3,8;1,5;4;4,5;7;5;10;10;15,71428571;13.513.5;14,75;;3,2;3,2;4,5;1,466666667;1,857142857
11.02.21 12:29;11.02.21 12:42;0;82.31.172.128;100;787;1;11.02.21 12:42;R_3Nx4aGlBlPPT90q;;;;;51,87710571;-0,538299561;anonymous;EN;1;1;1;1;1;1;1;1;1;1;RD1995;25;2;1;5;3;5;4;4;1;3;1;1;3;3;2;3;3;4;1;1;2;1;1;3;3;4;4;4;4;6;6;4;4;4;7;5;5;6;4;4;4;5;1;2;1;6;2;1;4;2;4;1;4;5;3;7;4;4;1;7;6;5;5;4;4;3;4;3;3;2;3;4;4;3;4;4;3;4;2;2;2;3;3;3;3;3;3;3;3;4;3;3;2;3;3;3;2;4;1;2;2;2;3;3;2;1;2;2;3;1;2;1;2;2;2;2;1;1;2;1;3;3;2;51;8;13;11;9;10;4,2;1,5;3;1,2;3,6;4;6,5;4,5;5,5;5;7,333333333;7,333333333;12,71428571;5.755.75;13,75;;4,2;3;3,75;1,157894737;1,214285714
